NUM,Site,SiteNum,SITE_ID,SingleCollection,NewOld,NumCollections,ParsonsCollectionSheets,NumCollectionsAtSite,MissingCollections ,Notes,TempSite,Surveyor,Collections,East,North,Long,Lat,SurvReg,SurvRegNum,N_TX,TX,E_IX_Surrounds,XO_W_IX,CH_XO_IX,CH,CH_AM,Tenango,IX,IX_Surrounds,Confed,Pol_EA_num,Pol_LA_num,Pol_EA,Pol_LA,Collections,CA_Size1,CA_Size2,Occu_EA,Occu_LA,Area_EA,Pop_EA,Area_LA,Pop_LA,BO_AzI_CHA,BO_AzI_MIX,BO_AzI_CUL,BO_AzI_WST,BO_AzI_IND,BO_AzI_TOT,BO_PDM_A,BO_PDM_A1,BO_PDM_A2,BO_PDM_A3,BO_PDM_A1c,BO_PDM_A2c,BO_PDM_A3c,BO_PDM_A1g,BO_PDM_A2g,BO_PDM_A3g,BO_PDM_A1_TOT,BO_PDM_A2_TOT,BO_PDM_A3_TOT,BO_PDM_Ac_TOT,BO_PDM_Ag_TOT,BO_PDM_A_TOT,BO_PDM_B,BO_PDM_B1,BO_PDM_B2,BO_PDM_B_TOT,BO_PD_C,BO_PDM_IND_EA,BO_BOWL_A,BO_BOWL_A1,BO_BOWL_A2,BO_BOWL_A3,BO_BOWL_A4,BO_BOWL_A_TOT,BO_BOWL_B,BO_BOWL_C,BO_BOWL_G1,BO_BOWL_M,BO_BOWL_IND_EA,BO_BAS_A,BO_BAS_B,BO_BAS_C,BO_BAS_IND_EA,BO_A_TOT,BO_B_TOT,BO_C_TOT,AzII_BO,BO_PD_D,BO_PDM_D1D2,BO_PDM_D3,BO_PD_D4,BO_PDM_D_TOT,BO_PDM_E,BO_PDM_E1,BO_PDM_E2,BO_PDM_E3,BO_PDM_E4,BO_PDM_E_TOT,BO_PDM_F,BO_PDM_GR,BO_PDM_IND_LA,BO_DISH_P,BO_BOWL_D,BO_BOWL_E,BO_BOWL_F,BO_BOWL_G2,BO_BOWL_H,BO_BOWL_IND_LA,BO_BAS_D,BO_BAS_E,BO_BAS_F,BO_BAS_G,BO_BAS_H,BO_BAS_IND_LA,BO_PDM_IND,BO_BOWL_IND,BO_BAS_IND,BO_D_TOT,Az23_BO,BO_E_TOT,BO_F_TOT,BO_BowHBasG_TOT,AzIII_BO,AzIV_BO,CCPC_A,CCPC_B,CCPC_C,CCPC_D,CCPC_H,CCPC_I,CCPC_J,CCPC_K,AZPC_E,AZPC_F,AZPC_G,AZPC_L,BR_A,BR_B,BR_D,BR_E,BR_F,BR_G,BR_H,BR_I,BR_COPA_D,BR_EA_TOT,PR_COPA,BWR_AW,BWR_AW1,BWR_AW2,BWR_AW_TOT,BWR_AN,BWR_AN1,BWR_AN2,BWR_AN_TOT,BWR_A_TOT,BWR_B,BWR_B1,BWR_B2,BWR_B_TOT,BWR_C,BWR_C1,BWR_C2,BWR_C_TOT,BWR_D1,BWR_D2,BWR_D3,BWR_D_TOT,BWR_E1,BWR_E2,BWR_E3,BWR_E4,BWR_E_TOT,BWR_EA_TOT,BRI_A,BRI_B,BRI_C,BRI_D,BRI_PANEL,BRI_CANE,BRI_TOT,BR_C,BR_Late,BWR_Late,BWR_G,YR,BWYR,WR,GR,BRT
175,CH-AZ-172,172,3172,,Old,6,,,,,CH-AZ-172,JRP 1969,"Tl. 66 Locs. Q, S; Tls. 65, 77, 79",511000,2129150,-98.8953258,19.2559368,CH,3,0,0,1,0,1,1,1,0,0,1,Chalca,9,9,Chalco,Chalco,6,1422,1422,1,1,249.5,12500,249.5,12500,15,2,3,2,13,35,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4,0,0,1,0,1,1,11,5,3,1,21,1,5,4,1,2,0,3,2,1,0,0,0,0,0,0,0,1,1,0,3,3,21,4,1,28,10,37,24,22,5,1,11,2,2,0,1,4,1,19,17,2,0,0,0,1,3,2,44,3,3,0,3,6,1,0,5,6,12,0,0,0,0,0,0,0,0,1,3,0,4,5,15,6,0,26,42,4,5,7,0,13,12,28,1,4,8,0,0,0,0,0,0
176,CH-AZ-174,174,3174,,Old,1,,,,,CH-AZ-174,JRP 1969,Loc. T,511650,2127600,-98.88914992,19.24192514,CH,3,0,0,0,0,1,1,1,0,0,1,Chalca,9,9,Chalco,Chalco,1,177,177,1,0,7.7,80,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,CH-AZ-185,185,3185,,Old,1,,,,,CH-AZ-185,JRP 1972,Fea. N,505750,2124360,-98.94529825,19.21266917,CH,3,0,0,0,0,1,1,1,0,0,1,Chalca,11,11,Tenango,Tenango,1,177,177,0,1,0,0,1.6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,2,7,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178,CH-AZ-186,186,3186,,Old,3,,,,,CH-AZ-186,JRP 1972,"Locs. 44, 45, 46",508720,2126580,-98.91703356,19.23272171,CH,3,0,0,0,0,1,1,1,0,0,1,Chalca,9,9,Chalco,Chalco,3,1150,1150,1,1,25.4,500,25.4,500,2,0,0,1,3,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,1,1,0,1,1,16,11,8,3,0,0,0,0,0,0,0,0,35,5,2,2,0,1,2,0,0,47,3,0,1,2,3,2,0,6,8,11,0,1,0,1,0,0,0,0,0,0,0,0,4,11,1,1,17,29,3,4,5,0,12,7,20,0,0,0,0,0,0,0,0,0
179,CH-AZ-187,187,3187,,Old,1,,,,,CH-AZ-187,JRP 1969,Loc. R,508500,2126850,-98.91912555,19.23516276,CH,3,0,0,0,0,1,1,1,0,0,1,Chalca,9,9,Chalco,Chalco,1,7854,7854,1,1,4.7,100,4.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,1,3,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,5,0,0,0,2,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0
180,CH-AZ-188,188,3188,,Old,1,,,,,CH-AZ-188,JRP 1972,Fea. U,506970,2127160,-98.93368182,19.23797022,CH,3,0,0,0,0,1,1,1,0,0,1,Chalca,9,9,Chalco,Chalco,1,78,78,1,1,0.1,50,0.1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,CH-AZ-190,190,3190,,Old,3,,,,,CH-AZ-190,JRP 1969,"Tls. 52, 53, 60",508100,2128630,-98.9229239,19.25125104,CH,3,0,0,1,0,1,1,1,0,0,1,Chalca,13,9,Cuitlahuac,Chalco,3,3177,3177,1,1,7.7,160,7.7,160,0,13,0,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,3,5,3,0,0,0,0,1,2,0,0,0,0,0,0,0,2,3,1,0,1,1,3,6,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,3,1,0,4,0,3,0,0
182,CH-AZ-192,192,3192,,Old,15,,,,,CH-AZ-192,JRP 1969,"Locs. A, B, C, H, I, J, M, N, 0, P; Tls. 3, 21, 30, 35 Loc. F",507550,2129820,-98.92815278,19.26200771,CH,3,0,0,1,0,1,1,1,0,0,1,Cuitlahuaca,13,13,Cuitlahuac,Cuitlahuac,15,10037,10037,1,1,40,1600,62.1,2500,1,55,1,3,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,3,0,13,9,3,25,6,26,5,9,6,52,1,3,1,0,3,3,15,3,1,1,1,0,0,0,0,0,4,1,0,29,29,55,16,1,61,19,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,23,2,6,0,0,0,0
183,CH-AZ-194,194,3194,,Old,1,,,,,CH-AZ-194,JRP 1969,Tl. 67,507220,2128030,-98.93129985,19.24583192,CH,3,0,0,0,0,1,1,1,0,0,1,Cuitlahuaca,,13,,Cuitlahuac,1,240,240,1,0,4.1,100,0,0,0,3,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
184,CH-AZ-195,195,3195,,Old,1,,,,,CH-AZ-195,JRP 1969,Tl. 71,506600,2127950,-98.93719958,19.24511104,CH,3,0,0,0,0,1,1,1,0,0,1,Cuitlahuaca,13,13,Cuitlahuac,Cuitlahuac,1,177,177,1,0,4.4,90,0,0,0,8,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,CH-AZ-202,202,3202,,Old,1,,,,,CH-AZ-202,JRP 1972,Loc. 32,504680,2123940,-98.95547855,19.20887618,CH,3,0,0,0,0,1,1,0,0,0,1,Mixquica,,12,,Mixquic,1,400,400,0,1,0,0,2.3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,7,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0
186,CH-AZ-204,204,3204,,Old,1,,,,,CH-AZ-204,JRP 1972,Loc. 26,501850,2123690,-98.98240095,19.20662137,CH,3,0,0,0,0,1,1,0,0,0,1,Mixquica,,12,,Mixquic,1,400,400,0,1,0,0,3.8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,CH-AZ-205,205,3205,,Old,1,,,,,CH-AZ-205,JRP 1972,Loc. 33,504600,2126480,-98.95623353,19.23183153,CH,3,0,0,0,0,1,1,0,0,0,1,Mixquica,12,12,Mixquic,Mixquic,1,1500,1500,1,1,2,40,5.8,100,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,1,0,0,0,0,0
188,CH-AZ-207,207,3207,,Old,1,,,,,CH-AZ-207,RW 1972,Fea. B(W),504680,2127190,-98.95547064,19.23824794,CH,3,0,0,0,0,1,1,0,0,0,1,Mixquica,12,12,Mixquic,Mixquic,1,50,50,0,1,0,0,0.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,CH-AZ-209,209,3209,,Old,1,,,,,CH-AZ-209,RW 1972,Loc. 1(W),505150,2127760,-98.95099715,19.24339814,CH,3,0,0,0,0,1,1,1,0,0,1,Mixquica,,12,,Mixquic,1,400,400,1,1,0.5,10,0.5,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,CH-AZ-213,213,3213,,Old,1,,,,,CH-AZ-213,RW 1972,Fea. C(W),504720,2128690,-98.95508636,19.25180401,CH,3,0,0,1,0,1,1,0,0,0,1,Cuitlahuaca,13,13,Cuitlahuac,Cuitlahuac,1,324,324,0,1,0,0,1.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,3,0,0,2,0,0,2,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,1,0,0,3,3,4,8,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
191,CH-AZ-218,218,3218,,Old,1,,,,,CH-AZ-218,RW 1972,Fea. AQ(W),504530,2129880,-98.95689152,19.26255899,CH,3,0,0,1,0,1,1,0,0,0,1,Cuitlahuaca,,13,,Cuitlahuac,1,150,150,0,1,0,0,0.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,2,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
192,CH-AZ-229,229,3229,,Old,1,,,,,CH-AZ-229,RW 1972,Loc. 16(W),502500,2133200,-98.97620511,19.29256673,CH,3,0,0,1,0,1,1,0,0,0,1,Cuitlahuaca,13,13,Cuitlahuac,Cuitlahuac,1,508.9361702,509,0,1,0,0,3.6,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,0,0,1,0
193,CH-AZ-230,230,3230,,Old,1,,,,,CH-AZ-230,RW 1972,Loc. 15(W),500600,2132440,-98.99428946,19.28569977,CH,3,0,0,1,0,1,1,0,0,0,1,Cuitlahuaca,,13,,Cuitlahuac,1,300,300,0,1,0,0,0.9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,CH-AZ-231,231,3231,,Old,1,,,,,CH-AZ-231,RW 1972,Loc. 14(W),501500,2131660,-98.98572427,19.27865012,CH,3,0,0,1,0,1,1,0,0,0,1,Cuitlahuaca,13,13,Cuitlahuac,Cuitlahuac,1,225,225,1,1,4,40,9.6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0
195,CH-AZ-233,233,3233,,Old,1,,,,,CH-AZ-233,RW 1972,Loc. 13(W),501050,2130630,-98.99000756,19.26934186,CH,3,0,0,1,0,1,1,0,0,0,1,Cuitlahuaca,13,13,Cuitlahuac,Cuitlahuac,1,300,300,1,1,0.9,10,0.9,10,0,0,0,0,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
196,CH-AZ-236,236,3236,,Old,1,,,,,CH-AZ-236,RW 1972,Fea. AB(W),502350,2129940,-98.9776368,19.26310495,CH,3,0,0,1,0,1,1,0,0,0,1,Cuitlahuaca,13,13,Cuitlahuac,Cuitlahuac,1,201,201,1,1,0.1,10,0.1,10,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,CH-AZ-238,238,3238,,Old,1,,,,,CH-AZ-238,RW 1972,Loc. 6(W),502800,2129110,-98.9733557,19.25560331,CH,3,0,0,1,0,1,1,0,0,0,1,Cuitlahuaca,13,13,Cuitlahuac,Cuitlahuac,1,154,154,0,1,0,0,0.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0
198,CH-AZ-241,241,3241,,Old,1,,,,,CH-AZ-241,RW 1972,Fea. D(W),504000,2127710,-98.96193964,19.24294887,CH,3,0,0,0,0,1,1,0,0,0,1,Cuitlahuaca,13,13,Cuitlahuac,Cuitlahuac,1,150,150,0,1,0,0,0.1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
199,CH-AZ-248,248,3248,,Old,1,,,,,CH-AZ-248,JRP 1972,Fea. P,503220,2127010,-98.96936258,19.23662405,CH,3,0,0,0,0,1,1,0,0,0,1,Cuitlahuaca,13,13,Cuitlahuac,Cuitlahuac,1,113,113,0,1,0,0,1.7,20,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
200,CH-AZ-249,249,3249,,Old,3,,,,,CH-AZ-249,RW 1972,"Fea. I(W), K(W); Loc. 5(W)",503130,2127510,-98.97021809,19.24114292,CH,3,0,0,0,0,1,1,0,0,0,1,Mixquica,12,12,Mixquic,Mixquic,3,654,654,1,0,7,160,0,0,0,15,1,1,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201,CH-AZ-250,250,3250,,Old,1,,,,,CH-AZ-250,RW 1972,Loc. 4(W),503600,2128010,-98.96574511,19.24566086,CH,3,0,0,0,0,1,1,0,0,0,1,Cuitlahuaca,13,13,Cuitlahuac,Cuitlahuac,1,132,132,0,1,0,0,0.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
